Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Swagat Horse Gram (Kulthi) - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$8.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864822663-1b074.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864822663-1b074.jpg,LB,,,
,Happy Leaf Org Mix Dals - 3.5LB,,My Store,,Beans,Beans,TRUE,LB,3.5,,,,,,,,,0,shopify,100,deny,manual,$8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-happy-leaf-mix-dals-35lb-fb783.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-happy-leaf-mix-dals-35lb-fb783.jpg,LB,,,
,Swagat Moth Whole - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864923155-b216c.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864923155-b216c.jpg,LB,,,
,Swagat Red Chori- 2lb,,My Store,,Beans,Beans,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864923957-39cb8.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-643864923957-39cb8.jpg,,,,
,Happy Leaf Org Moth Whole - 3.5LB,,My Store,,Beans,Beans,TRUE,LB,3.5,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-moth-whole-happy-leaf-35lb-141c6.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-moth-whole-happy-leaf-35lb-141c6.jpg,LB,,,
,Bansi Red Chori - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-chori-red.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-chori-red.jpg,LB,,,
,Bansi Pinto Beans - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-pinto-bansi.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-pinto-bansi.jpg,LB,,,
,Happy Leaf Org Moth Whole - 2lb,,My Store,,Beans,Beans,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,6.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-691027521120-d9136.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-691027521120-d9136.jpg,,,,
,Deep Pre Moong Dal - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.89,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-pre-moong-dal-deep-2-06725.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-pre-moong-dal-deep-2-06725.jpg,LB,,,
,Swagat Black Eye Beans - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_05bd2c46-107b-9f7f-18c3-1921c9c2b618-c9ba6.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_05bd2c46-107b-9f7f-18c3-1921c9c2b618-c9ba6.jpg,LB,,,
,Laxmi Red Chori - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246181387-e4ada.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246181387-e4ada.jpg,LB,,,
,Laxmi Whole Moth - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$9.89,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232461814244-f4038.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232461814244-f4038.jpg,LB,,,
,Laxmi Moong Dal Split(w/s) - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246182032.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246182032.jpg,LB,,,
,Laxmi Red kidney Bean Dark - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246184067.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246184067.jpg,LB,,,
,Laxmi Red Kidney Bean Light - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246236049-b47b9.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246236049-b47b9.jpg,LB,,,
,Dharati Moong Dal - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$8.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_2b9a2d1b-74d8-c544-67d5-fe0758cd5e70-02655.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_2b9a2d1b-74d8-c544-67d5-fe0758cd5e70-02655.jpg,LB,,,
,i-Ganga Red Kidney Beans Lite - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-d6b0cdac-0ea9-4d06-b16a-5f7ff1eb07a4-c736e.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-d6b0cdac-0ea9-4d06-b16a-5f7ff1eb07a4-c736e.jpg,LB,,,
,Swagat Moth Whole - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_4c5cd302-ea6c-08bb-3050-37ee513bcb0f-8d60e.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_4c5cd302-ea6c-08bb-3050-37ee513bcb0f-8d60e.jpg,LB,,,
,i-Ganga Red Kidney Beans Lite - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$9.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-75cbbfed-dd1e-4482-bb72-c6bfd284432a-20bf0.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-75cbbfed-dd1e-4482-bb72-c6bfd284432a-20bf0.jpg,LB,,,
,Swagat Moong Whole - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-784696301312-1739d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-784696301312-1739d.jpg,LB,,,
,Laxmi Black Eye Beans - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b13b3dd3-f44d-7f0b-a0ae-d4ca5fe7cfc0-7dc2b.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b13b3dd3-f44d-7f0b-a0ae-d4ca5fe7cfc0-7dc2b.jpg,LB,,,
,Swagat Horse Gram (Kulthi) - 2lb,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$5.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_c9ab63ed-31fe-88bd-49e9-e2e3b90f03e7-de3f4.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_c9ab63ed-31fe-88bd-49e9-e2e3b90f03e7-de3f4.jpg,LB,,,
,Siva's Kabuli Channa - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$8.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-846499000141-73608.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-846499000141-73608.jpg,LB,,,
,Swagat Red Chori - 4lb,,My Store,,Beans,Beans,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-pulses-red-chori-swagat-4-d830a.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-pulses-red-chori-swagat-4-d830a.jpg,,,,
,deep Red Chori - 2lb,,My Store,,Beans,Beans,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-red-chori-deep-2-pulse-6d1bc.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-red-chori-deep-2-pulse-6d1bc.jpg,,,,
,Deep Moong Dal Chilka - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/mung-beans-split-deep-4.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/mung-beans-split-deep-4.jpg,LB,,,
,24M Org Moong Dal - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$8.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/organic-indian-beans-mung-dal-24mantra.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/organic-indian-beans-mung-dal-24mantra.jpg,LB,,,
,Laxmi Red kidney Light - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans.jpg,LB,,,
,Bansi Rajma Kidney Beans (Dark) - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-dark-bansi.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-dark-bansi.jpg,LB,,,
,Bansi Rajma Kidney Beans (Dark) - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-dark-bansi-4.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-dark-bansi-4.jpg,LB,,,
,Bansi Rajma Kidney Beans (Light) - 2LB,,My Store,,Beans,Beans,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-light-bansi.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-light-bansi.jpg,LB,,,
,Bansi Rajma Kidney Beans (Light) - 4LB,,My Store,,Beans,Beans,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-light-bansi-4.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/kidney-beans-light-bansi-4.jpg,LB,,,
,Deep Udad Dal Chilka - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433113304-3e66f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433113304-3e66f.jpg,LB,,,
,Deep Dal Val Dal - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433114936-f520f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433114936-f520f.jpg,LB,,,
,Deep Chora Dal Premium - 2lb,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/011433114974.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/011433114974.jpg,LB,,,
,Deep Toor Dal - 8LB,,My Store,,Lentils,Lentils,TRUE,LB,8,,,,,,,,,0,shopify,100,deny,manual,$14.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433117609-ea190.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-011433117609-ea190.jpg,LB,,,
,Happy Leaf Org Urad Split - 3.5LB,,My Store,,Lentils,Lentils,TRUE,LB,3.5,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-040048957607-b3311.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-040048957607-b3311.jpg,LB,,,
,Swad Urad Gota - 4lb,,My Store,,Lentils,Lentils,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,5.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/051179104969.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/051179104969.jpg,,,,
,Deep Masoor Whole - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$6.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-11433133586-7204b.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-11433133586-7204b.jpg,LB,,,
,Swagat Masoor Gota - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-masoor-gota-swagath-4-f8928.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-masoor-gota-swagath-4-f8928.jpg,LB,,,
,Swagat Mix Dal - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-mix-daal-dal-swagath-4-602de.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-mix-daal-dal-swagath-4-602de.jpg,LB,,,
,Bansi Masoor Gota - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-gota-masoor-bansi.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-gota-masoor-bansi.jpg,LB,,,
,Bansi Masoor Gota - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.69,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-gota-masoor-bansi-4.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/beans-gota-masoor-bansi-4.jpg,LB,,,
,Happy Leaf Org Urad Dal Mogar - 3.5LB,,My Store,,Lentils,Lentils,TRUE,LB,3.5,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-urad-dal-mogar-happy-leaf-35lb-81d65.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-urad-dal-mogar-happy-leaf-35lb-81d65.jpg,LB,,,
,Happy Leaf Org Urad Whole - 3.5LB,,My Store,,Lentils,Lentils,TRUE,LB,3.5,,,,,,,,,0,shopify,100,deny,manual,$9.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-urid-urad-whole-happy-leaf-35lb-2a38f.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-organic-urid-urad-whole-happy-leaf-35lb-2a38f.jpg,LB,,,
,i-Ganga Urad Dal Split (Chilka) - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$8.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-cfa413c8-7f21-4c0e-8efa-e9c3f179dc31-6788a.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-cfa413c8-7f21-4c0e-8efa-e9c3f179dc31-6788a.jpg,LB,,,
,Deep Primium Toor Dal Dry - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-premium-toor-dal-dry-deep-8-fa037.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-premium-toor-dal-dry-deep-8-fa037.jpg,LB,,,
,Laxmi Urad Whole Black - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181080.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181080.jpg,LB,,,
,Laxmi Gourmet Whole Pulse Masoor (Red Lentils) - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246181202-64258.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246181202-64258.jpg,LB,,,
,Laxmi Urad Gota whole - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181356.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181356.jpg,LB,,,
,Laxmi Masoor Gota - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$6.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181486.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/723246181486.jpg,LB,,,
,Laxmi Urad Dal - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232461833290-b0bff.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-7232461833290-b0bff.jpg,LB,,,
,Laxmi Urad Gota Whole - 8LB,,My Store,,Lentils,Lentils,TRUE,LB,8,,,,,,,,,0,shopify,100,deny,manual,$14.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246183671-5170c.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246183671-5170c.jpg,LB,,,
,Swagat Masoor Dal - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$6.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_150d6088-faf3-62cc-b8d1-0fa96bb8235f-c99ae.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_150d6088-faf3-62cc-b8d1-0fa96bb8235f-c99ae.jpg,LB,,,
,i-Ganga Urad Gota Black - 2LB,,My Store,,Lentils,Lentils,TRUE,LB,2,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_35f39696-0a9d-0842-4d07-6a1ffc84bd20-0175a.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_35f39696-0a9d-0842-4d07-6a1ffc84bd20-0175a.jpg,LB,,,
,Swagat Urad Dal - 4LB,,My Store,,Lentils,Lentils,TRUE,LB,4,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_429b0e42-e141-e34d-f6fb-5ad69e14febc-95252.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_429b0e42-e141-e34d-f6fb-5ad69e14febc-95252.jpg,LB,,,
